0.37784,0.16115
0.37578,0.16114
0.35915,0.17523
0.35234,0.18981
0.35167,0.18041
0.35784,0.16807
0.35287,0.16832
0.34045,0.17333
0.35756,0.20070
0.41759,0.24612
0.47861,0.26425
0.47760,0.25209
0.44261,0.23759
0.44055,0.21967
0.45166,0.19712
0.44719,0.18874
0.43047,0.19994
0.40194,0.21196
0.37678,0.20900
0.37245,0.19677
0.39169,0.18096
0.41062,0.16295
0.42131,0.16001
0.45030,0.17344
0.47314,0.17604
0.47009,0.16994
0.47147,0.17965
0.47386,0.19133
0.46806,0.17298
0.44758,0.13010
0.41807,0.09552
0.41928,0.09509
0.43493,0.12933
0.44091,0.15866
0.43942,0.15147
0.41305,0.13500
0.40375,0.12492
0.42673,0.10384
0.42599,0.09094
0.41850,0.09539
0.42447,0.09396
0.43124,0.09630
0.44341,0.09575
0.44573,0.07056
0.45688,0.05341
0.48146,0.05313
0.47268,0.05241
0.45710,0.07806
0.46668,0.11473
0.47687,0.12245
0.48163,0.12881
0.47878,0.13424
0.46576,0.09841
0.43228,0.03791
0.37335,-0.00443
0.34124,0.00277
0.34808,0.04997
0.32856,0.06879
0.27730,0.03559
0.25294,-0.00872
0.26391,-0.03553
0.28206,-0.02151
0.30594,0.02006
0.33149,0.03410
0.35915,0.02226
0.39473,0.00967
0.39373,-0.01233
0.35417,-0.02467
0.34284,-0.01818
0.36164,-0.03327
0.37481,-0.06301
0.35538,-0.06552
0.29259,-0.05276
0.23813,-0.04789
0.22048,-0.04752
0.21893,-0.05495
0.22843,-0.06025
0.23190,-0.03653
0.22976,0.00182
0.24214,0.01542
0.25596,-0.00111
0.26645,-0.02796
0.27927,-0.03705
0.30151,-0.01053
0.33792,0.01972
0.34197,0.01266
0.28991,-0.01828
0.23007,-0.04270
0.18235,-0.05797
0.13837,-0.07320
0.10960,-0.09199
0.09204,-0.10431
0.08463,-0.09241
0.12196,-0.05520
0.20739,-0.01911
0.28333,-0.01258
0.30881,-0.02999
0.30406,-0.04711
0.30876,-0.05430
0.31955,-0.04830
0.29509,-0.04332
0.22225,-0.07019
0.12346,-0.11378
0.03650,-0.12234
0.00006,-0.08686
0.00590,-0.05206
0.02283,-0.05607
0.04949,-0.07579
0.09640,-0.07587
0.16435,-0.08149
0.22257,-0.10515
0.23400,-0.11125
0.21134,-0.10821
0.18712,-0.11624
0.17625,-0.11106
0.17471,-0.09591
0.16498,-0.09312
0.13972,-0.09130
0.11546,-0.08509
0.12567,-0.07790
0.16573,-0.06262
0.19507,-0.04600
0.21723,-0.03877
0.24251,-0.04007
0.26241,-0.04549
0.28428,-0.04260
0.29622,-0.02509
