-0.11013,-0.03998
-0.06473,0.00067
-0.03076,0.00966
-0.04065,-0.00850
-0.07353,-0.03675
-0.11052,-0.04434
-0.13539,-0.03432
-0.14164,-0.02749
-0.14782,-0.02724
-0.14717,-0.03881
-0.11742,-0.05839
-0.08408,-0.06317
-0.07613,-0.04696
-0.07179,-0.02046
-0.05321,0.00516
-0.03789,0.01171
-0.03903,-0.00490
-0.05192,-0.02584
-0.06852,-0.04653
-0.08669,-0.06507
-0.10107,-0.04904
-0.09139,0.01557
-0.05408,0.07519
-0.01892,0.06348
-0.00705,-0.00837
-0.01239,-0.06384
-0.02385,-0.06709
-0.04002,-0.04253
-0.05765,-0.01429
-0.06394,-0.00826
-0.06596,-0.03668
-0.08186,-0.06425
-0.10018,-0.06610
-0.11169,-0.04908
-0.12655,-0.02235
-0.13638,-0.00986
-0.13161,-0.01409
-0.12234,-0.01161
-0.12073,-0.02055
-0.13776,-0.06039
-0.15922,-0.11117
-0.14132,-0.14773
-0.06847,-0.13513
0.02887,-0.06998
0.10682,-0.00344
0.14247,0.03941
0.15559,0.05968
0.16273,0.05427
0.13637,0.03423
0.06833,0.00453
0.00067,-0.01944
-0.03949,-0.01193
-0.05938,0.00305
-0.06261,0.00364
-0.03980,0.01442
0.01680,0.03109
0.08274,0.01820
0.08849,-0.01744
0.00579,-0.01981
-0.08619,0.02593
-0.11978,0.04720
-0.12318,0.00806
-0.10830,-0.03895
-0.04809,-0.06208
0.02779,-0.05918
0.08681,-0.03851
0.14378,-0.04057
0.16897,-0.06268
0.11196,-0.06072
0.00449,-0.03929
-0.08765,-0.01878
-0.13673,-0.00671
-0.14073,-0.01207
-0.11835,-0.01821
-0.09523,-0.01201
-0.06991,-0.00696
-0.02566,-0.00831
0.03831,-0.01942
0.10199,-0.04254
0.14363,-0.06198
0.16287,-0.05750
0.16707,-0.02763
0.14647,-0.00915
0.09803,-0.02528
0.04686,-0.03253
0.01717,-0.00273
0.01265,0.02631
0.03141,0.02694
0.07082,0.01476
0.11420,0.01737
0.13255,0.04666
0.11312,0.07884
0.07832,0.08491
0.06132,0.07183
0.06713,0.05000
0.06706,0.01386
0.04152,-0.02344
0.02270,-0.04953
0.05334,-0.06794
0.11549,-0.05071
0.15422,0.02176
0.14096,0.09017
0.09207,0.09653
0.05945,0.06424
0.07109,0.03447
0.08468,0.01723
0.05920,0.01396
0.02087,0.01359
0.00974,-0.01173
0.01613,-0.06434
0.00335,-0.09715
-0.02845,-0.07468
-0.05278,-0.03379
-0.07185,-0.01778
-0.08285,-0.01336
-0.05933,-0.00532
-0.01945,0.00119
-0.00178,0.00235
-0.00048,-0.01172
0.00541,-0.03756
0.03946,-0.05025
0.11613,-0.03724
0.19042,-0.01625
0.20156,-0.01731
0.14733,-0.04028
0.06860,-0.05664
0.00570,-0.04661
-0.03003,-0.00252
-0.04339,0.05312
-0.03306,0.06435
-0.02339,0.01504
-0.04651,-0.04031
-0.08028,-0.05473
-0.09297,-0.05358
-0.09962,-0.08156
-0.12354,-0.12448
-0.16369,-0.14473
-0.19928,-0.14551
-0.20617,-0.14034
-0.18581,-0.12652
