-0.02561,0.06026
-0.06440,0.06816
-0.08856,0.08850
-0.04160,0.07557
0.02005,0.05433
0.00705,0.04486
-0.00729,0.00719
-0.01088,-0.00774
-0.06401,0.03879
-0.09277,0.02848
-0.09929,-0.05486
-0.17118,-0.07174
-0.18594,-0.03482
-0.11630,-0.01236
-0.13123,0.02726
-0.13543,0.03883
-0.08916,0.02185
-0.13692,0.05683
-0.09909,0.05476
0.00018,-0.00488
-0.10886,-0.00678
-0.17068,-0.01082
-0.10583,-0.03806
-0.17594,-0.02982
-0.17979,-0.05335
-0.10317,-0.05676
-0.17314,0.00334
-0.17784,0.00688
-0.11681,0.00598
-0.17171,0.01969
-0.18476,-0.03142
-0.13499,0.00279
-0.09597,0.10230
-0.03355,0.08549
0.00922,0.07877
0.03655,0.11315
0.01444,0.07469
-0.05622,0.05646
-0.05285,0.04744
-0.06532,0.00896
-0.10713,0.04627
-0.06375,0.08438
-0.07573,0.08192
-0.10873,0.12030
-0.03330,0.11342
-0.00937,0.09277
-0.00919,0.16245
0.06496,0.19029
0.09149,0.16347
0.09882,0.18549
0.14111,0.19306
0.15043,0.19317
0.15201,0.24107
0.17909,0.25590
