-0.65854,-0.46754
-0.53310,-0.32796
-0.36818,-0.25340
-0.16250,-0.29083
-0.02491,-0.32034
-0.01815,-0.34814
-0.09413,-0.43814
-0.21457,-0.51165
-0.33674,-0.52066
-0.40623,-0.50082
-0.42907,-0.45311
-0.46159,-0.39149
-0.49918,-0.34861
-0.51038,-0.29924
-0.48839,-0.23292
-0.39705,-0.20387
-0.28682,-0.20839
-0.23300,-0.18951
-0.16026,-0.16687
-0.06370,-0.14366
-0.02119,-0.03763
0.03195,0.12309
0.14455,0.20563
0.22812,0.19828
0.21769,0.18095
0.15017,0.18145
0.08097,0.20230
0.05333,0.26297
0.10469,0.34423
0.16165,0.36597
0.14402,0.29250
0.10241,0.19201
0.06182,0.13859
0.05428,0.15291
0.10125,0.20214
0.06707,0.20614
-0.07973,0.15978
-0.22274,0.15487
-0.29835,0.19830
-0.23986,0.22527
-0.09494,0.24436
0.00373,0.26117
0.06107,0.21986
0.05935,0.12287
-0.01829,0.04564
-0.05369,0.03255
-0.04005,0.06319
-0.05010,0.09921
-0.04746,0.14227
-0.03153,0.19484
-0.02910,0.19747
-0.03178,0.13778
-0.08964,0.09698
-0.15960,0.09959
-0.13055,0.13493
-0.05179,0.21656
0.05987,0.26082
0.18730,0.21203
0.18757,0.17825
0.16490,0.17480
0.22846,0.12523
0.16610,0.09052
0.00815,0.11305
-0.01113,0.14200
0.06822,0.18027
0.12198,0.20956
0.10792,0.18933
0.06265,0.16061
0.03123,0.16239
-0.00094,0.19854
0.05205,0.24772
0.17252,0.24032
0.16989,0.16006
0.09194,0.06725
0.02680,0.01937
-0.07628,0.05665
-0.10218,0.15383
0.01722,0.23188
0.14238,0.24428
0.19269,0.19931
0.14288,0.17487
0.04225,0.21362
0.01301,0.25894
0.01945,0.32617
0.03365,0.41987
0.14105,0.41006
0.21472,0.32655
0.14856,0.30891
0.12132,0.28184
0.13102,0.19813
0.04746,0.17918
0.00513,0.21528
0.06891,0.23595
0.10195,0.26915
0.07626,0.28281
0.03443,0.25418
-0.00469,0.27461
-0.00509,0.31958
0.02921,0.29061
0.02844,0.25504
-0.01019,0.24997
0.01023,0.19599
0.06871,0.15033
0.06980,0.16420
0.05436,0.15504
0.06641,0.17232
0.11380,0.25635
0.18976,0.26223
0.16671,0.19310
0.03731,0.16528
-0.02103,0.14937
0.01504,0.12961
0.04362,0.13677
0.02505,0.17100
0.00344,0.25893
0.06523,0.33654
0.15330,0.29835
0.11375,0.19252
-0.01611,0.09309
-0.11211,0.02700
-0.17173,0.01474
-0.17552,0.01704
-0.10714,0.02192
-0.08297,0.03763
-0.12043,0.01432
-0.13063,-0.02362
-0.15490,-0.03482
-0.19130,-0.05658
-0.17609,-0.07407
-0.18261,-0.08680
-0.23400,-0.12104
-0.27004,-0.11953
-0.30409,-0.11364
-0.32776,-0.15772
-0.31552,-0.13181
-0.24486,-0.02318
-0.06508,0.01648
0.12697,-0.02542
0.15999,-0.06687
0.07979,-0.07546
0.02603,-0.07991
-0.00188,-0.13004
-0.04653,-0.16588
-0.08224,-0.12356
-0.07354,-0.07253
-0.02745,-0.02740
0.03318,0.02849
0.11180,0.00752
0.15575,-0.08233
0.06580,-0.12922
-0.06272,-0.11084
-0.05640,-0.04963
0.03994,0.00363
0.12232,-0.00776
0.14092,-0.03893
0.06096,-0.07404
-0.06571,-0.13716
-0.20942,-0.13460
-0.34319,-0.07581
-0.38114,-0.10026
-0.38205,-0.13922
-0.40116,-0.13831
-0.37390,-0.23331
-0.35138,-0.32680
-0.34159,-0.26061
-0.26210,-0.19615
-0.18218,-0.19845
-0.13795,-0.17694
-0.10350,-0.23347
-0.15903,-0.34632
-0.26706,-0.32441
-0.30757,-0.24229
-0.32244,-0.21938
-0.34002,-0.18499
-0.30722,-0.13896
-0.23332,-0.13643
-0.14818,-0.17617
-0.10504,-0.24325
-0.12342,-0.25674
-0.08103,-0.16996
0.05447,-0.06948
0.15424,-0.02285
0.15862,-0.04024
0.04711,-0.10000
-0.14142,-0.13246
-0.23338,-0.13657
-0.17312,-0.15615
-0.06824,-0.14460
0.02757,-0.07975
0.11238,-0.03564
0.18413,-0.03280
0.23412,-0.03565
0.23342,-0.05695
0.19135,-0.08384
0.15284,-0.04691
0.11496,0.02035
0.04998,0.02415
-0.00058,-0.00213
0.01221,-0.00143
0.05043,0.01092
0.10026,0.04533
0.19201,0.09196
0.29692,0.11992
0.40577,0.15255
0.50851,0.15959
0.49096,0.10500
0.32641,0.04505
0.15189,-0.01370
0.03527,-0.04717
-0.02436,0.03539
0.02940,0.14762
0.15260,0.16296
0.18779,0.14789
0.15408,0.15036
0.19624,0.15990
0.31953,0.22666
0.45805,0.31747
0.57221,0.31426
0.60168,0.21830
0.51670,0.16083
0.38521,0.21443
0.34290,0.29977
0.43593,0.34947
0.53033,0.37033
0.52629,0.32526
0.46280,0.24296
