-0.44342,-0.38920
-0.48610,-0.42579
-0.51010,-0.43683
-0.47450,-0.39110
-0.44810,-0.35914
-0.41775,-0.32469
-0.37670,-0.28606
-0.33651,-0.26779
-0.29168,-0.23590
-0.26626,-0.21851
-0.26182,-0.23234
-0.27426,-0.23264
-0.29665,-0.23542
-0.30378,-0.24085
-0.32171,-0.24731
-0.36773,-0.29444
-0.38434,-0.32847
-0.36172,-0.30575
-0.33022,-0.28303
-0.29949,-0.27887
-0.30185,-0.27917
-0.31068,-0.26517
-0.27940,-0.22824
-0.24806,-0.20639
-0.23446,-0.19504
-0.23856,-0.18045
-0.25338,-0.18323
-0.21924,-0.16760
-0.18530,-0.14231
-0.20569,-0.16101
-0.21061,-0.17578
-0.20160,-0.17035
-0.18764,-0.18306
-0.17319,-0.18487
-0.18140,-0.17688
-0.17380,-0.16970
-0.17790,-0.13924
-0.19518,-0.11771
-0.19395,-0.10378
-0.17938,-0.07707
-0.14576,-0.08459
-0.14685,-0.10058
-0.15848,-0.09474
-0.16522,-0.12724
-0.21586,-0.18422
-0.25873,-0.23014
-0.30121,-0.27936
-0.34448,-0.29504
-0.35356,-0.27182
-0.37366,-0.26061
-0.38990,-0.25611
-0.37868,-0.24278
-0.38844,-0.23259
-0.40334,-0.22566
-0.36952,-0.21278
-0.33249,-0.18873
-0.30715,-0.17953
-0.26984,-0.20218
-0.26215,-0.22123
-0.24559,-0.23648
-0.24388,-0.27502
-0.32397,-0.31240
-0.38029,-0.32678
-0.40461,-0.32471
-0.45574,-0.33575
-0.50937,-0.37767
-0.56968,-0.38961
-0.57330,-0.35823
-0.52855,-0.34714
-0.52418,-0.34624
-0.49107,-0.34424
-0.43203,-0.36086
-0.41177,-0.37545
-0.38940,-0.39620
-0.38239,-0.42419
-0.39998,-0.42954
-0.41732,-0.43361
-0.45114,-0.45208
-0.49113,-0.46943
-0.53096,-0.47793
-0.56884,-0.46712
-0.59151,-0.44694
-0.60638,-0.43197
-0.59272,-0.42428
-0.54602,-0.44339
-0.51886,-0.46866
-0.47221,-0.45228
-0.40474,-0.43810
-0.41033,-0.46789
-0.40381,-0.48044
-0.34357,-0.45217
-0.29394,-0.41353
-0.24358,-0.38177
-0.25207,-0.38504
-0.28309,-0.39166
-0.25471,-0.35766
-0.22652,-0.32747
-0.22952,-0.31692
-0.26256,-0.30530
-0.29240,-0.29520
-0.29920,-0.26879
-0.27802,-0.22410
-0.21248,-0.19728
-0.18730,-0.21904
-0.23057,-0.26364
-0.25685,-0.27358
-0.25935,-0.26988
-0.28833,-0.28314
-0.32541,-0.28600
-0.33860,-0.28812
-0.34794,-0.29100
-0.35698,-0.27817
-0.35965,-0.28714
-0.34251,-0.30381
-0.31301,-0.27820
-0.30568,-0.24390
-0.28923,-0.22618
-0.26962,-0.22605
-0.30502,-0.26376
-0.35435,-0.27338
-0.34597,-0.21845
-0.32384,-0.20471
-0.36551,-0.23614
-0.39965,-0.22740
-0.36630,-0.21194
